angulo;13;15;17;19;21;23;25;27;29;31;33;35
0.181514;47.35419;72.98609;92.54378;107.96095;120.42822;130.71918;139.35845;146.71442;153.05346;158.57293;163.42221;167.71642
0.183260;48.36452;73.33408;92.38640;107.40519;119.55030;129.57534;137.99137;145.15727;151.33250;156.70935;161.43331;165.61657
0.185005;49.29102;73.61536;92.17537;106.80606;118.63734;128.40334;136.60189;143.58262;149.59828;154.83619;159.43809;163.51325
0.186750;50.13734;73.83314;91.91355;106.16618;117.69174;127.20538;135.19208;141.99242;147.85264;152.95520;157.43819;161.40804
0.188496;50.90701;73.99050;91.60371;105.48806;116.71579;125.98360;133.76392;140.38854;146.09733;151.06804;155.43518;159.30245
0.190241;51.60343;74.09044;91.24852;104.77409;115.71169;124.74002;132.31930;138.77274;144.33401;149.17627;153.43057;157.19791
0.191986;52.22986;74.13580;90.85052;104.02658;114.68156;123.47659;130.86002;137.14670;142.56427;147.28140;151.42577;155.09576
0.193732;52.78947;74.12936;90.41216;103.24775;113.62740;122.19517;129.38781;135.51204;140.78962;145.38486;149.42213;152.99729
0.195477;53.28544;74.07390;89.93594;102.43986;112.55130;120.89767;127.90445;133.87043;139.01164;143.48814;147.42109;150.90386
0.197222;53.72325;73.97453;89.42670;101.60751;111.45767;119.58837;126.41409;132.22591;137.23426;141.59509;145.42642;148.81919
0.198968;54.13921;73.86719;88.92008;100.78613;110.38176;118.30236;124.95171;130.61335;135.49228;139.74043;143.47275;146.77786
0.200713;54.84931;74.06752;88.73143;100.29087;109.63854;117.35447;123.83200;129.34734;134.10020;138.23858;141.87445;145.09415
0.202458;57.93491;76.65652;90.94151;102.20225;111.30838;118.82493;125.13507;130.50790;135.13795;139.16938;142.71131;145.84781
0.204204;72.96279;91.20062;105.11649;116.08625;124.95707;132.27939;138.42648;143.66047;148.17088;152.09814;155.54854;158.60400
0.205949;129.11211;146.87867;160.43495;171.12125;179.76285;186.89596;192.88420;197.98295;202.37680;206.20259;209.56383;212.54033
0.207694;279.04518;296.35266;309.55864;319.96880;328.38710;335.33589;341.16939;346.13638;350.41670;354.14363;357.41801;360.31760
0.209440;554.34637;571.20661;584.07135;594.21251;602.41327;609.18250;614.86527;619.70392;623.87363;627.50425;630.69402;633.51869
0.211185;875.81264;892.23721;904.76952;914.64863;922.63749;929.23180;934.76773;939.48134;943.54331;947.08011;950.18746;952.93913
0.212930;1050.03500;1066.03516;1078.24363;1087.86746;1095.64988;1102.07380;1107.46667;1112.05848;1116.01549;1119.46090;1122.48795;1125.16852
0.214675;944.54527;960.13198;972.02499;981.40014;988.98146;995.23938;1000.49290;1004.96606;1008.82081;1012.17719;1015.12603;1017.73733
0.216421;641.44313;656.62708;668.21276;677.34566;684.73108;690.82729;695.94506;700.30263;704.05778;707.32743;710.20007;712.74390
0.218166;340.09144;354.88303;366.16934;375.06624;382.26082;388.19950;393.18503;397.43000;401.08811;404.27328;407.07168;409.54978
0.219911;157.13765;171.54703;182.54169;191.20869;198.21736;204.00259;208.85929;212.99457;216.55816;219.66101;222.38711;224.80117
0.221657;81.84157;95.87860;106.58917;115.03221;121.85977;127.49551;132.22671;136.25513;139.72664;142.74932;145.40497;147.75665
0.223402;60.13099;73.80530;84.23910;92.46397;99.11511;104.60522;109.21416;113.13849;116.52029;119.46486;122.05189;124.34280
0.225147;57.24583;70.56680;80.73098;88.74333;95.22260;100.57084;105.06069;108.88361;112.17802;115.04651;117.56669;119.79840
0.226893;67.47139;80.44814;90.34968;98.15498;104.46683;109.67687;114.05070;117.77483;120.98412;123.77848;126.23354;128.40759
0.228638;116.00355;128.64497;138.29066;145.89427;152.04302;157.11843;161.37924;165.00714;168.13350;170.85565;173.24727;175.36514
0.230383;269.15654;281.47131;290.86774;298.27488;304.26474;309.20900;313.35971;316.89387;319.93944;322.59125;324.92107;326.98422
0.232129;606.47112;618.46768;627.62131;634.83704;640.67212;645.48862;649.53208;652.97491;655.94179;658.52507;660.79469;662.80452
0.233874;1102.60698;1114.29354;1123.21064;1130.23991;1135.92422;1140.61626;1144.55523;1147.90910;1150.79931;1153.31585;1155.52682;1157.48471
0.235619;1525.14701;1536.53159;1545.21827;1552.06590;1557.60332;1562.17412;1566.01131;1569.27851;1572.09404;1574.54555;1576.69939;1578.60669
